cod_postal,city,latitude,longitude
15680,"Poligono Industrial Ordes, Casillas (Santa Maria De Ordes-Ordes), Casillas, As, Ordes",43.076575000000005,-8.408225000000002
15683,"Tordoia, Vilarchan (San Xian De Cabaleiros-Tordoia), Tordoia (San Xoan), Pontepedra, Cabaleiros (San Xian), Bedrobe (San Xian De Cabaleiros-Tordoia)",43.0833,-8.55
15701,Santiago De Compostela,42.8805,-8.5457
15702,Santiago De Compostela,42.8805,-8.5457
15703,Santiago De Compostela,42.8805,-8.5457
15704,Santiago De Compostela,42.8805,-8.5457
15705,Santiago De Compostela,42.8805,-8.5457
15706,Santiago De Compostela,42.8805,-8.5457
15707,Santiago De Compostela,42.8805,-8.5457
15800,"Melide, Poligono Industrial Madanela, Melide (San Pedro)",42.913900000000005,-8.0147
15810,"Arzua (Santiago), Arzua, Poligono Industrial Arzua",42.9281,-8.1641
15830,"Negreira (Negreira), Negreira",42.9076,-8.73955
15840,"Randufe (San Pedro De Santa Comba-Santa Comba), Santa Comba (Santa Comba)",43.0331,-8.8093
15865,"Tembra (San Miguel De Boullon-Brion), Brion, Pedrouzos (San Fins De Brion-Brion), Boullon (San Miguel), Lamiño (San Fins De Brion-Brion), Brion (San Fins), Liñares (San Fins De Brion-Brion)",42.8586,-8.697214285714285
15883,"Ribeira (San Simon De Ons-Cacheiras-Teo), Poboa (San Simon De Ons-Cacheiras-Teo), Pedra (San Xoan De Recesende-Teo), Ribeira (San Cristovo De Reis-Teo), Cobas (San Simon De Ons-Cacheiras-Teo), Cacheiras (San Simon De Ons), Feros (San Simon De Ons Cacheiras-Teo), Oza (Santa Baia), Espasande (Santa Maria De Luou-Teo, Agoso (Santa Baia De Oza-Teo), Sebe (San Simon De Ons-Cacheiras-Teo), Lampai (Santa Maria), Ribas (Santa Baia De Oza-Teo), Pontevea (San Cristovo De Reis-Teo), Torre (San Simon De Ons-Cacheiras-Teo), Luou (Santa Maria), Ramallosa (Santa Mariña De Luci-Teo), Luci (Santa Mariña), Recesende (San Xoan), Verxeles, Os (Santa Baia De Oza-Teo), Penelas (San Simon De Ons-Cacheiras-Teo), Bustelo (Santa Maria De Luou-Teo), Regoufe (Santa Maria De Luou-Teo), Cacheiras, Reis (San Cristovo), Fornelos (San Miguel De Raris-Teo), Raris (San Miguel), Sisto (San Simon De Ons-Cacheiras-Teo), Pite (Santa Mariña De Luci-Teo), Vilanova (San Xoan) De Recesende-Teo)",42.80750333333333,-8.559903333333333
15888,"Sigüeiro (San Martiño De Oroso-Oroso), Sigüeiro (Oroso)",42.9833,-8.4333
15895,"Biduido (Santa Maria), Milladoiro, O, Raices (Santa Maria De Biduido-Ames), Poligono Industrial Galanas, Biduido De Abaixo (Santa Maria De Biduido-Ames), Biduido De Arriba (Santa Maria De Biduido-Ames), Costoia (Santa Maria De Biduido-Ames), Bentin (Santa Maria De Biduido-Ames), Mimosas, As, Quistilans (San Pedro De Bugallido-Ames), Bugallido (San Pedro-Ames), Buceleiras (San Pedro De Bugallido-Ames), Outeiro (San Pedro De Bugallido-Ames), Guimarans (San Pedro De Bugallido-Ames), Firmistans, Framil (Santa Maria De Biduido-Ames), Eirapedriña, Tarrio (San Pedro De Bugallido-Ames)",42.848111111111116,-8.618666666666666
15900,Padron,42.7388,-8.6606
15920,"Barral (Santa Comba De Rianxo-Rianxo), Rianxo (Santa Comba), Pazo, O (Rianxo), Cortes, As (Rianxo), Rianxiño, Rianxo",42.6509,-8.816266666666667
15930,Boiro,42.65,-8.9
15940,"Poligono Industrial A Tomada, Pobra Do Caramiñal, A, Pobra Do Caramiñal",42.7515,-8.6458
15959,"Saiñas (Palmeira-Ribeira), Lombas (Palmeira-Ribeira), Insuela (Palmeira-Ribeira), Palmeira (Ribeira)",42.5833,-8.95
15960,"Martin (Ribeira), Ribeira (Santa Uxia), Poligono Industrial Xaras (Ribeira), Touro (Ribeira), Ribeira, Santa Uxia De Ribeira",42.5535,-8.9909
15970,Porto Do Son,42.7248,-9.0053
15985,"Fonte Susan (San Salvador De Taragoña-Rianxo), Cartomil (San Salvador De Taragoña-Rianxo), Taragoña (San Salvador), Chorente (San Salvador De Taragoña-Rianxo), Burato, O, Iglesia, A (San Salvador De Taragoña-Rianxo), Fachan (San Salvador De Taragoña-Rianxo), Outeiro (Tagaoña), Ourolo",42.66843333333333,-8.848255555555555
15999,"Miñortos (San Martiño), Silva, A (San Sadurniño De Goians-Porto Do Son), Mariño, O (San Sadurniño De Goians-Porto Do Son), Amoreira, A ( San Martiño De Miñortos-Porto Do Son), Beneso (San Sadurniño De Goians-Porto Do Son), Freixedo (San Sadurniño De Goians-Porto Do Son), Campanario, O (San Sadurniño De Goians-Porto Do Son), Boiro (San Martiño De Miñortos-Porto Do Son), Goians (San Sadurniño), Portosin",42.758,-8.9491
16001,Cuenca,40.0743,-2.1314
16002,Cuenca,40.0751,-2.1426
16003,Cuenca,40.06,-2.1397
16004,Cuenca,40.0612,-2.1299
16220,Quintanar Del Rey,39.3333,-1.9333
16235,Iniesta,39.4443,-1.749
16239,Casasimarro,39.3911,-2.04
16400,Tarancon,40.0085,-3.0073
16500,Huete,40.1441,-2.6908
16600,San Clemente,39.4033,-2.4284
16630,Mota Del Cuervo,39.5019,-2.8699
16660,Las Pedroñeras,39.4496,-2.6739
16770,San Lorenzo De La Parrilla,39.8513,-2.3608
16800,Priego,40.4488,-2.3137
17001,Girona,41.984,2.8198
17002,Girona,41.978,2.8206
17003,Girona,41.963,2.8331
17004,Girona,41.9823,2.8265
17005,Girona,41.9729,2.8111
17006,Girona,41.9756,2.8052
17100,La Bisbal D'Emporda,42.0276,2.8187
17130,"Empuries, Cala Montgo, Cinclaus, Escala, L'",42.125325,3.133125
17160,"Mines Del Sant Pare, Les, Angles",41.9562,2.636
17162,"Montfulla, Vilanna (Pueblo), Bescano",41.96686666666667,2.7502
17170,Amer,42.0097,2.603
17180,"Vilablareix, El Perello",41.95515,2.7838000000000003
17190,Salt,41.9737,2.7902
17200,Palafrugell,41.9238,3.172
17220,"Sant Feliu De Guixols, Sant Amanc",41.784499999999994,3.0241
17230,"Sant Joan De Palamos, Palamos",41.85755,3.1312
17240,"Santa Seclina, Veinat De Gaia, Veinat De Llobatera, Veinat De Penedes, Urbanitzacio Can Carbonell, Veinat De Ganix, Veinat De Creu De Serra, Veinat Pocafarina (Ay Llagoste), Veinat De Sant Llorenc, Veinat De Bruguera, Veinat De Mata, Veinat De Cantallops, Llagostera, La Canyera, Romanya De La Selva",41.83291333333333,2.920486666666667
17244,Cassa De La Selva,41.8878,2.8752
17246,"Solius, Santa Cristina D'Aro, El Vilar, Canyet De Mar",41.815,2.9625
17250,Platja D'Aro,41.8167,3.0667
17251,Calonge,41.8634,3.0752
17257,"Llabia, Torroella De Montgri, Fontanilles, Gualta",42.02525,3.10635
17300,Blanes,41.6767,2.788
17310,"Canyelles (Ayto Lloret Mar), Lloret De Mar",41.6999,2.8456
17400,Breda,41.7498,2.559
17401,Arbucies,41.8167,2.5167
17403,Sant Hilari Sacalm,41.8782,2.5131
17430,Santa Coloma De Farners,41.8667,2.6667
17450,Hostalric,41.744,2.6332
17487,Empuriabrava,42.2507,3.1148
17491,Peralada,42.3087,3.0101
17500,"Ripoll, Colonia Rocafiguera",42.1995,2.1917
17520,"Puigcerda, Ventajola",42.4242,1.9203000000000001
17538,"Das, Soriguerola, Queixans, Estoll, Alp, Masella, Urtx, Escadarcs, Sanavastre, Urus, Fontanals De Cerdanya, Tartera, Mosoll",42.37688461538461,1.885276923076923
17600,Figueres,42.2651,2.9618
17730,Llers,42.2962,2.9114
17800,Olot,42.1812,2.4834
17820,"Pins, Els (Banyoles), Banyoles",42.1167,2.7671
17840,"Sarria De Dalt (Pueblo), Sarria De Ter",42.0973,2.812
17850,"Fares, Juïnya, Besalu, Beuda, La Miana, Sant Ferriol, Lligorda",42.200428571428574,2.696328571428571
17860,"La Colonia Llaudet, La Colonia Jordana, Sant Joan De Les Abadesses",42.2333,2.2852
18001,Granada,37.178,-3.601
18002,Granada,37.1753,-3.6041
18003,Granada,37.1807,-3.6134
18004,Granada,37.1715,-3.6074
18005,Granada,37.17,-3.6003
18006,Granada,37.162,-3.5987
18007,Granada,37.1546,-3.601
18008,Granada,37.1616,-3.5859
18009,Granada,37.1727,-3.5926
18012,Granada,37.1878,-3.603
18013,Granada,37.2004,-3.6099
18014,Granada,37.1933,-3.6156
18015,Granada,37.1912,-3.6255
18016,"Parque Tecnologico De La Salud (Ogijares), Parque Tecnologico De La Salud (La Zubia), Parque Tecnologico De La Salud (Armilla), Granada",37.13415,-3.6118
18100,Armilla,37.1359,-3.6222
18110,"Hijar, Las Gabias, Gabia La Chica, Gabia La Grande",37.136,-3.666925
18120,Alhama De Granada,37.0069,-3.9896
18128,Zafarraya,36.9742,-4.1446
18140,La Zubia,37.1178,-3.5846
18150,Gojar,37.1046,-3.6056
18151,Ogijares,37.1191,-3.6077
18170,Alfacar,37.2374,-3.5669
18183,Huetor De Santillan,37.3048,-3.4289
18190,Cenes De La Vega,37.1601,-3.5355
18193,"Barrio De La Vega, Monachil, Barrio De Monachil",37.13463333333333,-3.548766666666667
18194,Churriana De La Vega,37.145,-3.6462
18195,Cullar Vega,37.1536,-3.6707
18197,"Pulianas, Pulianillas",37.2207,-3.6057499999999996
18198,Huetor Vega,37.1462,-3.5701
18200,Maracena,37.2071,-3.6359
18210,"Peligros, Juncaril (Peligros) (Poligono Industrial)",37.23165,-3.62915
18220,"Juncaril (Albolote) (Poligono Industrial), Albolote",37.2304,-3.65515
18230,Atarfe,37.2238,-3.6877
18240,Pinos Puente,37.2523,-3.7503
18260,"Vallequemado, Ventas Algarra, Illora, Alhondiguilla",37.341,-3.879
18270,"Montefrio, Milanos (Montefrio)",37.3231,-4.009
18300,"Esperanza, La (Loja), Esperanza, La (Huetor Tajar), Loja",37.168533333333336,-4.151133333333333
18320,Santafe,37.1886,-3.7189
18327,Lachar,37.1952,-3.8328
18330,"Pedro Ruiz, Chauchina, Sierra Elvira",37.21543333333333,-3.7495999999999996
18339,"Romilla, Cijuela",37.19995,-3.8023
18360,"Agicampe (Loja), Fabrica, La (Loja), Milanos (Loja), Huetor Tajar",37.1983,-4.0469
18400,Orgiva,36.9026,-3.4238
18480,"Los Montoros, Ugijar, Canteras, Las (Ugijar)",36.94606666666667,-3.0582666666666665
18500,Guadix,37.2986,-3.1368
18600,"Las Ventillas, Tablones, Los (Motril), Motril, Puntalon",36.745475,-3.51035
18620,Alhendin,37.1088,-3.6456
18630,Otura,37.0885,-3.6332
18640,Padul,37.0251,-3.6274
18650,Durcal,36.9879,-3.566
18670,Velez De Benaudalla,36.8324,-3.5154
18680,"Salobreña, La Caleta-Guardia",36.745149999999995,-3.5943500000000004
18690,"Almuñecar, Velilla-Taramay",36.7375,-3.6807499999999997
18700,Albuñol,36.792,-3.203
18740,Castell De Ferro,36.7257,-3.355
18800,Baza,37.4878,-2.7742
18830,Huescar,37.811,-2.5412
18850,Cullar,37.5841,-2.5757
19001,Guadalajara,40.6332,-3.1662
19002,Guadalajara,40.626,-3.1609
19003,Guadalajara,40.629,-3.1707
19004,Guadalajara,40.6587,-3.1833
19005,Guadalajara,40.6404,-3.1558
19110,Mondejar,40.321,-3.1069
19162,"Pioz, Piedras Menaras (Finca), Monte Alcarria",40.462266666666665,-3.1735333333333333
19170,"Coto, El (Urbanizacion), Colinas, Las (Urbanizacion), Monte Calderon (Urbanizacion), El Casar",40.6637,-3.3350999999999997
19171,Cabanillas Del Campo,40.6338,-3.2294
19180,Marchamalo,40.6683,-3.2025
19200,"Acequilla, Barriada De Asfain, Azuqueca De Henares, Miralcampo",40.559,-3.2639
19208,"Alovera, Eusebio Centenera (Urbanizacion)",40.5959,-3.24615
19209,"Quer, Villanueva De La Torre",40.595600000000005,-3.28635
19250,Sigüenza,41.0682,-2.6411
19300,Molina De Aragon,40.8436,-1.8876
20001,Donostia-San Sebastian,43.3128,-1.975
20002,Donostia-San Sebastian,43.3128,-1.975
20004,Donostia-San Sebastian,43.3128,-1.975
20005,Donostia-San Sebastian,43.3128,-1.975
20006,Donostia-San Sebastian,43.3128,-1.975
20007,Donostia-San Sebastian,43.3128,-1.975
20008,"Donostia-San Sebastian, Igeldo",43.3113,-2.0057
20009,Donostia-San Sebastian,43.3128,-1.975
20010,Donostia-San Sebastian,43.3128,-1.975
20011,Donostia-San Sebastian,43.3128,-1.975
20012,Donostia-San Sebastian,43.3128,-1.975
20016,Donostia-San Sebastian,43.3128,-1.975
20017,Donostia-San Sebastian,43.3128,-1.975
20018,"Donostia-San Sebastian, Añorga",43.29900000000001,-1.9879
20100,"Lezo, Landarbaso, Errenteria",43.29723333333334,-1.9018333333333333
20110,"Pasai Donibane, Pasai San Pedro, Pasai Antxo, Pasaia",43.321375,-1.9212
20120,"Eziago, Zikuñaga, Akerregi, Martindegi, Hernani, Jauregi, Osinaga, Santa Barbara",43.2641,-1.96945
20130,Urnieta,43.2473,-1.9917
20140,"Andoain, Sorabilla, Goiburu, Buruntza, Leizotz",43.21508,-2.01756
20150,"Amasa, Elbarrena, Villabona, Aduna",43.191725,-2.0526
20160,"Zubieta (Donostia-San Sebastian), Atsobakar, Oria, Lasarte-Oria, Larrekoetxe, Zubieta (Usurbil), Lasarte",43.27384285714286,-2.016342857142857
20180,"Elizalde, Ergoien, Altzibar, Arragua, Iturriotz, Ugaldetxo, Oiartzun, Gurutze, Karrika",43.296411111111105,-1.8587777777777776
20200,"Altamira, Loinatz, Antzizar, Beasainmendi, Ugartemendi, Beasain",43.05116666666667,-2.2037
20210,"Lazkao, Lazkaomendi, Senpere, Zubierreka",43.033,-2.180625
20230,Legazpi,43.0536,-2.3355
20240,Ordizia,43.0546,-2.1766
20280,"Alde Zaharra, Amute-Kosta, Jaitzubia, Hondarribia, Akartegi, Zimizarga, Puntalea, Mendelu, Gornutz (Montaña), Arkolla, Portua",43.36269090909091,-1.8034999999999999
20300,Irun,43.339,-1.7894
20301,Irun,43.344,-1.8055
20302,Irun,43.3401,-1.7923
20304,"Irun, Bidasoa",43.32405,-1.77335
20305,Irun,43.334,-1.8134
20400,"San Blas, Ibarra, Txarama, San Esteban (Tolosa), Usabal, Auzotxikia, Tolosa, Santa Lutzia, Urkizu, Monteskue",43.13268,-2.0798
20500,"Gesalibar, Bedoña, Meatzerreka, Udala, Garagartza (Arrasate/Mondragon), Arrasate/Mondragon",43.067,-2.5063666666666666
20560,Oñati,43.0314,-2.4119
20590,"Soraluze, Placencia De Las Armas",43.1729,-2.413
20600,"Arrate, Aginaga (Eibar), Maltzaga, Eibar",43.19015,-2.449525
20730,"Loiola, Azpeitia",43.1789,-2.27405
20750,Zumaia,43.2958,-2.2573
20800,"Aitza, Urdaneta, Elkano (Zarautz), Urteta, Zarautz",43.2668,-2.17286
20850,"Mendarozabal, Plaza, Azpilgoeta, Garagartza (Mendaro), Mendaro",43.2521,-2.3880600000000003
20870,"Aiastai (San Migel), Sallobente-Ermuaran, Idotorbe (San Pedro), Elgoibar, Azkue (San Roke)",43.208,-2.414
21001,Huelva,37.2566,-6.9551
21002,Huelva,37.2686,-6.9524
21003,Huelva,37.2548,-6.9436
21004,Huelva,37.2628,-6.9453
21005,Huelva,37.2753,-6.9388
21006,Huelva,37.2614,-6.9362
21007,Huelva,37.2617,-6.9266
21100,Punta Umbria,37.1821,-6.9661
21110,Aljaraque,37.2674,-7.0241
21122,Bellavista,37.2754,-7.0015
21130,Mazagon,37.1142,-6.7644
21200,Aracena,37.8928,-6.563
21230,Cortegana,37.9101,-6.8215
21320,El Cerro De Andevalo,37.7354,-6.9369
21400,Ayamonte,37.2154,-7.4037
21410,Isla Cristina,37.2009,-7.3215
21440,Lepe,37.2557,-7.2025
21450,Cartaya,37.2836,-7.1527
21520,Alosno,37.5486,-7.1154
21593,El Almendro,37.5068,-7.2697
21600,"Valverde Del Camino, Los Pinos",37.54845,-6.772399999999999
21610,San Juan Del Puerto,37.3167,-6.8414
21620,Trigueros,37.3831,-6.8349
21720,Rociana Del Condado,37.2047,-6.5142
21800,Moguer,37.2749,-6.8375
21810,Palos De La Frontera,37.2346,-6.8947
22002,Huesca,42.1383,-0.4082
22003,Huesca,42.1391,-0.4129
22004,Huesca,42.1354,-0.4167
22005,Huesca,42.1317,-0.4068
22200,Sariñena,41.7926,-0.1578
22300,Barbastro,42.0362,0.1262
22400,Monzon,41.9108,0.1941
22520,"Fraga, Litera (Fraga) (Partida)",41.5222,0.3422
22583,"Campamento De Aren, San Martin (Aren), Molinos, Los (Aren), Aren, El Sas, Sobrecastell, Pallerol, Betesa, Sopeira, Puimolar, Soperun, Berganuy, Casa Consistorial, Rivera De Vall, Santorens, El Pont D'Orrit, Masos De Tamurcia, Els, La Torre De Tamurcia, Espluga Freda, Espluga De Serra, Sapeira, El Castellet",42.28963181818182,0.7244954545454546
22600,Sabiñanigo,42.5192,-0.3661
22700,Jaca,42.5714,-0.5485
22808,"Riglos, San Felices (Aguero), Las Peñas De Riglos, Aguero, Murillo De Gallego",42.34884,-0.7665599999999999
23001,Jaen,37.7692,-3.7903
23003,Jaen,37.7692,-3.7903
23004,Jaen,37.7692,-3.7903
23005,Jaen,37.7692,-3.7903
23006,Jaen,37.7692,-3.7903
23007,Jaen,37.7692,-3.7903
23008,Jaen,37.7692,-3.7903
23009,Jaen,37.7692,-3.7903
23100,Mancha Real,37.7857,-3.6103
23140,Noalejo,37.5297,-3.6551
23200,La Carolina,38.2759,-3.6164
23250,Santisteban Del Puerto,38.2483,-3.2076
23280,Beas De Segura,38.2524,-2.8887
23293,"El Ojuelo, Cortijos Nuevos, Rihornos, Catena Alto, Arroyo Frio (Segura De La Sierra), Robledo Cortijos Nuevos, Carrasco",38.26548571428572,-2.7157714285714287
23300,"Arroturas, Villacarrillo",38.0856,-3.06685
23330,Villanueva Del Arzobispo,38.1684,-3.0074
23400,Ubeda,38.0133,-3.3705
23410,Sabiote,38.068,-3.3113
23440,Baeza,37.996,-3.4688
23460,Peal De Becerro,37.9134,-3.1215
23470,"Cazorla, Cañada Del Moro",37.9138,-3.0027
23485,"Pozo Alcon, El Almiceran",37.7026,-2.9337
23500,Jodar,37.8406,-3.3526
23560,Huelma,37.6488,-3.4571
23600,Martos,37.7195,-3.9688
23620,Mengibar,37.9694,-3.8062
23640,Torre Del Campo,37.7705,-3.8973
23650,Torredonjimeno,37.7653,-3.9545
23680,Alcala La Real,37.4614,-3.923
23700,"Linares, Vega Santa Maria (Linares)",38.0951,-3.6345
23710,Bailen,38.0964,-3.7779
23740,Andujar,38.0392,-4.0508
24001,Leon,42.6,-5.5703
24002,Leon,42.6,-5.5703
24003,Leon,42.6,-5.5703
24004,Leon,42.6,-5.5703
24005,Leon,42.6,-5.5703
24006,Leon,42.6,-5.5703
24008,Leon,42.6,-5.5703
24010,Leon,42.6,-5.5703
24100,Villablino,42.9396,-6.3201
24191,"Villabalter, Leon",42.61095,-5.59505
24193,"Villaquilambre, Leon, Navatejera, Villasinta",42.645849999999996,-5.55875
24195,"Santovenia Del Monte, Villamoros De Las Regueras, Villafeliz De La Sobarriba, Golpejar De La Sobarriba, Villaobispo De Las Regueras, Tendal, Carbajosa, Villavente",42.6213875,-5.50775
24200,Valencia De Don Juan,42.2937,-5.5172
24240,Santa Maria Del Paramo,42.3551,-5.7515
24270,"Carrizo De La Ribera, Villanueva De Carrizo",42.58215,-5.8227
24300,Bembibre,42.6147,-6.4186
24400,Ponferrada,42.5466,-6.5962
24401,Ponferrada,42.5463,-6.5878
24402,Ponferrada,42.5485,-6.5987
24404,Ponferrada,42.5528,-6.609
24410,"La Valgoma, Narayola, Camponaraya, Hervededo, Magaz De Arriba, Magaz De Abajo",42.59478333333333,-6.67165
24430,Vega De Espinareda,42.7254,-6.6544
24450,Toreno,42.6985,-6.5118
24500,Villafranca Del Bierzo,42.606,-6.8107
24540,Cacabelos,42.5986,-6.7245
24640,La Robla,42.8026,-5.6283
24700,Astorga,42.4567,-6.0566
24750,La Bañeza,42.2982,-5.9015
25001,Lleida,41.6058,0.6455
25002,Lleida,41.6134,0.6218
25003,Lleida,41.6135,0.6147
25004,Lleida,41.621,0.6254
25005,Lleida,41.6288,0.6306
25006,Lleida,41.619,0.6168
25007,Lleida,41.6176,0.6296
25008,Lleida,41.6228,0.6216
25123,Torrefarrera,41.673,0.6073
25171,Albatarrec,41.5667,0.6
25198,Lleida,41.631,0.6017
25210,Guissona,41.7844,1.2901
25240,Linyola,41.71,0.9027
25250,Bellpuig,41.6271,1.0112
25260,"Montale, Ivars D'Urgell",41.6833,1.0
25280,"Sant Just Joval, Castellvell, El (Olius), Pi De Sant Just, El (Olius), Solsona",41.993925,1.5174249999999998
25300,Tarrega,41.647,1.1396
25528,"Taull, Boi, Erill La Vall, Caldes De Boi",42.522475,0.8365
25530,Vielha/Viella,42.702,0.7956
25600,Balaguer,41.7896,0.8074
25700,La Seu D'Urgell,42.3588,1.4614
26001,Logroño,42.4667,-2.4457
26002,Logroño,42.4609,-2.4495
26003,Logroño,42.462,-2.4412
26004,Logroño,42.4655,-2.4328
26005,Logroño,42.4655,-2.4579
26006,Logroño,42.4564,-2.4202
26007,Logroño,42.4578,-2.4652
26200,Haro,42.5735,-2.8488
26250,Santo Domingo De La Calzada,42.4402,-2.9536
26300,Najera,42.4182,-2.7287
26360,Fuenmayor,42.467,-2.5613
26500,"Murillo De Calahorra, Calahorra",42.32025,-1.97875
26550,Rincon De Soto,42.2347,-1.8521
26580,Arnedo,42.2275,-2.1014
27001,Lugo,43.0114,-7.5571
27002,Lugo,43.0035,-7.5513
27003,Lugo,43.0216,-7.5611
27004,Lugo,43.0136,-7.5662
27260,"Castro De Ribeiras De Lea, Ribeiras De Lea",43.1558,-7.5043
27286,"Regueira, A (San Vicente), Vian (Santa Maria), Bretoña, Reigosa (Santiago), Ubeda (San Xoan), San Martiño De Corvelle (San Martiño) (Pastoriza, A)",43.2757,-7.4334
27330,"Pobra De Brollon, A (Casco Urbano)",42.565,-7.3758
27370,Rabade (Casco Urbano),43.2046,-7.6322
27400,Monforte De Lemos (Casco Urbano),42.4652,-7.5546
27430,"Sios, Ferreira De Panton (Sta Maria), Ferreira De Panton (Casco Urbano)",42.5,-7.599999999999999
27500,Chantada (Casco Urbano),42.6811,-7.7835
27540,Escairon (Casco Urbano),42.6181,-7.6503
27550,"Carballo (Santo Tome) (Taboada), Taboada (Casco Urbano)",42.7266,-7.7539
27600,Sarria (Casco Urbano),42.7975,-7.2865
27700,Ribadeo (Casco Urbano),43.4062,-7.3037
27720,"Pontenova, A (Sagrado Corazon), Pontenova, A (Casco Urbano)",43.3262,-7.1462
27780,"Foz (Casco Urbano), Foz (Santiago)",43.5692,-7.2544
27800,Vilalba (Casco Urbano),43.442,-7.6585
27835,"Lousada (Santo Andre) (Xermade), Roupar (San Pedro Fiz)",43.375,-8.2667
27850,"Viveiro (Casco Urbano), Magazos (Santa Maria)",43.442,-7.6585
27880,Burela,43.6607,-7.3614
28001,Madrid,40.4255,-3.6834
28002,Madrid,40.4465,-3.6751
28003,Madrid,40.4423,-3.7046
28004,Madrid,40.4241,-3.7007
28005,Madrid,40.4081,-3.7107
28006,Madrid,40.4344,-3.6805
28007,Madrid,40.4066,-3.6724
28008,Madrid,40.4277,-3.7239
28009,Madrid,40.4207,-3.6747
28010,Madrid,40.4329,-3.698
28011,Madrid,40.4087,-3.7361
28012,Madrid,40.4106,-3.7017
28013,Madrid,40.4187,-3.7076
28014,Madrid,40.4133,-3.6939
28015,Madrid,40.4319,-3.7106
28016,Madrid,40.4582,-3.6724
28017,Madrid,40.4285,-3.6453
28018,Madrid,40.3857,-3.6566
28019,Madrid,40.393,-3.7245
28020,Madrid,40.4551,-3.6983
28021,Madrid,40.3457,-3.699
28022,Madrid,40.4428,-3.5933
28023,Madrid,40.46,-3.7866
28024,Madrid,40.3921,-3.7728
28025,Madrid,40.3832,-3.7369
28026,Madrid,40.3841,-3.7072
28027,Madrid,40.4401,-3.6437
28028,Madrid,40.4312,-3.667
28029,Madrid,40.471,-3.7007
28030,Madrid,40.405,-3.6446
28031,Madrid,40.377,-3.624
28032,Madrid,40.4053,-3.6099
28033,Madrid,40.4736,-3.6543
28034,Madrid,40.4931,-3.6956
28035,Madrid,40.4766,-3.728
28036,Madrid,40.4634,-3.6835
28037,Madrid,40.4305,-3.6232
28038,Madrid,40.3971,-3.658
28039,Madrid,40.4597,-3.707
28040,Madrid,40.4489,-3.7199
28041,Madrid,40.3677,-3.7019
28042,Madrid,40.4638,-3.5923
28043,Madrid,40.4596,-3.646
28044,Madrid,40.3749,-3.7629
28045,Madrid,40.3963,-3.6924
28046,Madrid,40.4599,-3.6884
28047,Madrid,40.3948,-3.7463
28048,"Madrid, El Pardo",40.5025,-3.76375
28049,Madrid,40.5056,-3.6985
28050,Madrid,40.4975,-3.6637
28051,Madrid,40.3652,-3.6027
28052,Madrid,40.3988,-3.5867
28053,Madrid,40.3837,-3.6679
28054,Madrid,40.3665,-3.7568
28055,Madrid,40.4881,-3.6302
28100,Alcobendas,40.5447,-3.6406
28108,Alcobendas,40.5316,-3.6475
28109,Alcobendas,40.5229,-3.6329
28110,"Algete, El Arrabal",40.5976,-3.4987
28120,Ciudad Santo Domingo,40.8772,-3.5118
28140,Fuente El Saz De Jarama,40.8772,-3.5118
28160,Talamanca Del Jarama,40.8772,-3.5118
28200,San Lorenzo De El Escorial,40.5914,-4.1474
28210,"La Mojadilla, Mirador Del Romero, Las Charquillas, Montemorillo (Urbanizacion), Cerro Alarcon Ii (Urbanizacion), Cazadero Real I (Urbanizacion), Tres Dehesas (Urbanizacion), Islas Blancas (Urbanizacion), Pizarrera, La (Urbanizacion), Pino Alto (Urbanizacion), Puentelasierra (Urbanizacion), Cerro Alarcon I (Urbanizacion), Paraiso, El (Urbanizacion), Jara Beltran, Infantas, Las (Valdemorillo), Valdemorillo",40.1309375,-3.6817375
28212,Navalagamella,40.4685,-4.1237
28220,Majadahonda,40.4708,-3.8748
28221,Majadahonda,40.4711,-3.8575
28223,Pozuelo De Alarcon,40.4329,-3.8134
28224,Pozuelo De Alarcon,40.4329,-3.8134
28229,"Santa Maria (Via Del Pardo) (Urbanizacion), Villanueva Del Pardillo",40.4833,-3.9667
28230,Las Rozas De Madrid,40.4929,-3.8737
28231,Las Rozas De Madrid,40.4929,-3.8737
28232,Las Rozas De Madrid,40.4929,-3.8737
28240,Hoyo De Manzanares,40.6226,-3.9073
28250,"Jarales, Los (Galapagar) (Urbanizacion), Pinar De Puente Nuevo (Galapagar) (Urbanizacion), Minas, Las (Galapagar) (Urbanizacion), Torrelodones",40.578424999999996,-3.9846999999999997
28260,Galapagar,40.5626,-4.0082
28270,Colmenarejo,40.5581,-4.0158
28280,"Ciudad Bosque De Los Arroyos (Urbanizacion), El Escorial",40.3214,-3.86695
28290,Las Rozas De Madrid,40.5578,-3.8917
28293,"Zarzalejo, Zarzalejo, De (Estacion), Colonia Peña Rosal",40.567766666666664,-4.1667
28294,"Suiza Española, La (Urbanizacion), Robledo, De (Estacion), Robledo De Chavela, Rio Cofio (Urbanizacion), Canopus",40.5775,-4.1592
28300,"El Cortijo De San Isidro, Aranjuez",40.041349999999994,-3.5804
28320,"Poligono Industrial Carretera De San Martin De La Vega, Poligono Industrial De Pinto, Pinto, San Martin De La Vega, De (Carretera), Poligono Industrial Las Arenas, Poligono Industrial Aproin",40.24235,-3.7001166666666667
28330,"San Martin De La Vega, Poligono Industrial Aimayr",40.2074,-3.5706
28340,Valdemoro,40.1908,-3.6789
28341,Valdemoro,40.1833,-3.6841
28342,Valdemoro,40.1964,-3.6862
28350,Ciempozuelos,40.1581,-3.6227
